NO,M-N0,M-NAME,P-NO,P-NAME,SIZE,PRICE,YEAR,ETC,CHECK-DATE,MTYPE-NO,MART-TYPE,A-CODE,A-NAME
1224646,80,이마트 자양점,264,"명태(냉동,수입산)",1마리25cm,5740,2018-04,해동수입,2018-04-15,002,대형마트,215000,광진구
1224647,80,이마트 자양점,254,"오징어(생물,국산)",1마리25cm,3990,2018-04,해동국산,2018-04-15,002,대형마트,215000,광진구
1224648,80,이마트 자양점,268,"고등어(냉동,국산)",1마리25cm,3980,2018-04,생물국산,2018-04-15,002,대형마트,215000,광진구
1224649,2,신세계백화점,305,"사과(부사, 300g)",1 개,3200,2018-04,,2018-04-16,002,대형마트,140000,중구
1224650,2,신세계백화점,306,"배(신고, 600g)",1 개,7900,2018-04,,2018-04-16,002,대형마트,140000,중구
1224651,2,신세계백화점,307,배추(2.5~3kg),1포기,6800,2018-04,,2018-04-16,002,대형마트,140000,중구
1224652,2,신세계백화점,308,무(1kg),1 개,3000,2018-04,1500g4500,2018-04-16,002,대형마트,140000,중구
1224653,2,신세계백화점,309,양파(1.5kg망),1망,7470,2018-04,1kg4980,2018-04-16,002,대형마트,140000,중구
1224654,2,신세계백화점,23,상추,100g,1670,2018-04,150g2500,2018-04-16,002,대형마트,140000,중구
1224655,2,신세계백화점,311,오이(다다기),1 개,960,2018-04,5입4800(행사),2018-04-16,002,대형마트,140000,중구
1224656,2,신세계백화점,312,애호박,1 개,2800,2018-04,,2018-04-16,002,대형마트,140000,중구
1224657,2,신세계백화점,58,"쇠고기(한우,불고기)",600g,27600,2018-04,100g4600,2018-04-16,002,대형마트,140000,중구
1224658,2,신세계백화점,202,돼지고기(생삼겹살),600g,25200,2018-04,100g4200,2018-04-16,002,대형마트,140000,중구
1224659,2,신세계백화점,283,닭고기(육계),1마리(1kg),10000,2018-04,1100g10500,2018-04-16,002,대형마트,140000,중구
1224660,2,신세계백화점,171,달걀(10개),10개,5350,2018-04,,2018-04-16,002,대형마트,140000,중구
1224661,2,신세계백화점,320,달걀(30개),30개,14500,2018-04,15개7250,2018-04-16,002,대형마트,140000,중구
1224662,2,신세계백화점,136,"조기(국산,생물)",1마리,10000,2018-04,백조기,2018-04-16,002,대형마트,140000,중구
1224663,2,신세계백화점,265,"명태(생물,수입산)",1마리,0,2018-04,입고안됨,2018-04-16,002,대형마트,140000,중구
1224664,2,신세계백화점,254,"오징어(생물,국산)",1마리,3750,2018-04,4마리15000(작은거20cm),2018-04-16,002,대형마트,140000,중구
1224665,2,신세계백화점,266,"고등어(생물,국산)",1마리,10000,2018-04,,2018-04-16,002,대형마트,140000,중구
1224666,56,롯데백화점,305,"사과(부사, 300g)",1 개,3000,2018-04,,2018-04-16,002,대형마트,140000,중구
1224667,56,롯데백화점,306,"배(신고, 600g)",1 개,4000,2018-04,,2018-04-16,002,대형마트,140000,중구
1224668,56,롯데백화점,307,배추(2.5~3kg),1포기,5000,2018-04,,2018-04-16,002,대형마트,140000,중구
1224669,56,롯데백화점,308,무(1kg),1 개,3000,2018-04,,2018-04-16,002,대형마트,140000,중구
1224670,56,롯데백화점,309,양파(1.5kg망),1망,5500,2018-04,,2018-04-16,002,대형마트,140000,중구
1224671,56,롯데백화점,23,상추,100g,1720,2018-04,,2018-04-16,002,대형마트,140000,중구
1224672,56,롯데백화점,311,오이(다다기),1 개,1290,2018-04,,2018-04-16,002,대형마트,140000,중구
1224673,56,롯데백화점,312,애호박,1 개,2900,2018-04,,2018-04-16,002,대형마트,140000,중구
1224674,56,롯데백화점,58,"쇠고기(한우,불고기)",600g(1등급),41400,2018-04,100g6900,2018-04-16,002,대형마트,140000,중구
1224675,56,롯데백화점,99,돼지고기(생삼겹살),600g,25200,2018-04,100g4200,2018-04-16,002,대형마트,140000,중구
1224676,56,롯데백화점,283,닭고기(육계),1마리(1kg),10000,2018-04,1100g12600,2018-04-16,002,대형마트,140000,중구
1224677,56,롯데백화점,171,달걀(10개),10개,5350,2018-04,,2018-04-16,002,대형마트,140000,중구
1224678,56,롯데백화점,320,달걀(30개),30개,14500,2018-04,15개7250,2018-04-16,002,대형마트,140000,중구
1224679,56,롯데백화점,136,"조기(국산,생물)",1마리,10000,2018-04,백조기,2018-04-16,002,대형마트,140000,중구
1224680,56,롯데백화점,265,"명태(생물,수입산)",1마리,10000,2018-04,러시아,2018-04-16,002,대형마트,140000,중구
1224681,56,롯데백화점,256,"오징어(냉동,국산)",1마리,8000,2018-04,,2018-04-16,002,대형마트,140000,중구
1224682,56,롯데백화점,266,"고등어(생물,국산)",1마리,10000,2018-04,,2018-04-16,002,대형마트,140000,중구
1224683,8,롯데마트 서울역점,305,"사과(부사, 300g)",1개,1700,2018-04,,2018-04-16,002,대형마트,140000,중구
1224684,8,롯데마트 서울역점,284,배(중품),1개,2200,2018-04,,2018-04-16,002,대형마트,140000,중구
1224685,8,롯데마트 서울역점,271,배추(중간),1포기 2.5kg,3980,2018-04,,2018-04-16,002,대형마트,140000,중구
1224686,8,롯데마트 서울역점,133,무(세척무),1개,2680,2018-04,,2018-04-16,002,대형마트,140000,중구
1224687,8,롯데마트 서울역점,309,양파(1.5kg망),1망,2980,2018-04,,2018-04-16,002,대형마트,140000,중구
1224688,8,롯데마트 서울역점,310,상추(100g),1봉지,1250,2018-04,,2018-04-16,002,대형마트,140000,중구
1224689,8,롯데마트 서울역점,311,오이(다다기),1개,580,2018-04,,2018-04-16,002,대형마트,140000,중구
1224690,8,롯데마트 서울역점,118,"호박(인큐베이터),중간",1개,1580,2018-04,,2018-04-16,002,대형마트,140000,중구
1224691,8,롯데마트 서울역점,98,쇠고기(한우2등급),1근,32000,2018-04,,2018-04-16,002,대형마트,140000,중구
1224692,8,롯데마트 서울역점,99,돼지고기(생삼겹살),1근,11100,2018-04,,2018-04-16,002,대형마트,140000,중구
1224693,8,롯데마트 서울역점,18,닭고기,1마리,5500,2018-04,,2018-04-16,002,대형마트,140000,중구
1224694,8,롯데마트 서울역점,171,달걀(10개),10개,2280,2018-04,,2018-04-16,002,대형마트,140000,중구
1224695,8,롯데마트 서울역점,320,달걀(30개),30개,3980,2018-04,,2018-04-16,002,대형마트,140000,중구
1224696,8,롯데마트 서울역점,260,"조기(냉동,수입산)",1마리,3500,2018-04,,2018-04-16,002,대형마트,140000,중구
1224697,8,롯데마트 서울역점,152,"명태(러시아,냉동)",1마리,3900,2018-04,,2018-04-16,002,대형마트,140000,중구
1224698,8,롯데마트 서울역점,253,오징어,1마리,3900,2018-04,,2018-04-16,002,대형마트,140000,중구
1224699,8,롯데마트 서울역점,304,고등어,1마리,1900,2018-04,,2018-04-16,002,대형마트,140000,중구
1224700,199,서울중앙시장,305,"사과(부사, 300g)",1개,1700,2018-04,,2018-04-16,001,전통시장,140000,중구
1224701,199,서울중앙시장,284,배(중품),1개,2400,2018-04,,2018-04-16,001,전통시장,140000,중구
1224702,199,서울중앙시장,271,배추(중간),1포기 2.5kg,4750,2018-04,,2018-04-16,001,전통시장,140000,중구
1224703,199,서울중앙시장,133,무(세척무),1개,2500,2018-04,,2018-04-16,001,전통시장,140000,중구
1224704,199,서울중앙시장,309,양파(1.5kg망),1망,2700,2018-04,,2018-04-16,001,전통시장,140000,중구
1224705,199,서울중앙시장,23,상추,1봉지,1700,2018-04,,2018-04-16,001,전통시장,140000,중구
1224706,199,서울중앙시장,311,오이(다다기),1개,650,2018-04,,2018-04-16,001,전통시장,140000,중구
1224707,199,서울중앙시장,118,"호박(인큐베이터),중간",1개,1500,2018-04,,2018-04-16,001,전통시장,140000,중구
1224708,199,서울중앙시장,98,쇠고기(한우2등급),1근,28000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224709,199,서울중앙시장,99,돼지고기(생삼겹살),1근,12000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224710,199,서울중앙시장,283,닭고기(육계),1마리,5000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224711,199,서울중앙시장,171,달걀(10개),10개,2100,2018-04,,2018-04-16,001,전통시장,140000,중구
1224712,199,서울중앙시장,320,달걀(30개),30개,5000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224713,199,서울중앙시장,152,"명태(러시아,냉동)",1마리,3300,2018-04,,2018-04-16,001,전통시장,140000,중구
1224714,199,서울중앙시장,260,"조기(냉동,수입산)",1마리,3300,2018-04,,2018-04-16,001,전통시장,140000,중구
1224715,199,서울중앙시장,253,오징어,1마리,4000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224716,199,서울중앙시장,304,고등어,1마리,4000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224717,11,남대문시장,305,"사과(부사, 300g)",1개,1700,2018-04,,2018-04-16,001,전통시장,140000,중구
1224718,11,남대문시장,284,배(중품),1개,2400,2018-04,,2018-04-16,001,전통시장,140000,중구
1224719,11,남대문시장,271,배추(중간),1포기 2.5kg,4800,2018-04,,2018-04-16,001,전통시장,140000,중구
1224720,11,남대문시장,133,무(세척무),1개,2500,2018-04,,2018-04-16,001,전통시장,140000,중구
1224721,11,남대문시장,309,양파(1.5kg망),1망,2500,2018-04,,2018-04-16,001,전통시장,140000,중구
1224722,11,남대문시장,310,상추(100g),1봉지,1800,2018-04,,2018-04-16,001,전통시장,140000,중구
1224723,11,남대문시장,311,오이(다다기),1개,700,2018-04,,2018-04-16,001,전통시장,140000,중구
1224724,11,남대문시장,118,"호박(인큐베이터),중간",1개,1500,2018-04,,2018-04-16,001,전통시장,140000,중구
1224725,11,남대문시장,58,"쇠고기(한우,불고기)",1근,30000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224726,11,남대문시장,99,돼지고기(생삼겹살),1근,13000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224727,11,남대문시장,283,닭고기(육계),1마리,5000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224728,11,남대문시장,171,달걀(10개),10개,2000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224729,11,남대문시장,320,달걀(30개),30개,5100,2018-04,,2018-04-16,001,전통시장,140000,중구
1224730,11,남대문시장,260,"조기(냉동,수입산)",1마리,3300,2018-04,,2018-04-16,001,전통시장,140000,중구
1224731,11,남대문시장,152,"명태(러시아,냉동)",1마리,3000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224732,11,남대문시장,253,오징어,1마리,4000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224733,11,남대문시장,304,고등어,1마리,4000,2018-04,,2018-04-16,001,전통시장,140000,중구
1224734,62,후암시장,244,"사과(부사),중급(대)",1개,2000,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224735,62,후암시장,281,"배(중품),신고",1개,2000,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224736,62,후암시장,307,배추(2.5~3kg),1포기,5000,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224737,62,후암시장,133,무(세척무),1개,2000,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224738,62,후암시장,309,양파(1.5kg망),1망,3000,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224739,62,후암시장,310,상추(100g),100g ,600,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224740,62,후암시장,311,오이(다다기),1개,400,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224741,62,후암시장,312,애호박,1개,1500,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224742,62,후암시장,131,쇠고기(한우1등급),600g ,27000,2018-04,100g 4500,2018-04-16,001,전통시장,170000,용산구
1224743,62,후암시장,99,돼지고기(생삼겹살),600g ,12000,2018-04,100g 2000,2018-04-16,001,전통시장,170000,용산구
1224744,62,후암시장,283,닭고기(육계),"1,1k ",5000,2018-04,참프렛,2018-04-16,001,전통시장,170000,용산구
1224745,62,후암시장,171,달걀(10개),10개,2500,2018-04,참명품,2018-04-16,001,전통시장,170000,용산구
1224746,62,후암시장,320,달걀(30개),30개,5000,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224747,62,후암시장,136,"조기(국산,생물)",1마리(20cm),1666,2018-04,6마리 10000(소금간),2018-04-16,001,전통시장,170000,용산구
1224748,62,후암시장,152,"명태(러시아,냉동)",1마리(45cm),4000,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224749,62,후암시장,254,"오징어(생물,국산)",1마리(30cm) ,4000,2018-04,2마리 8000,2018-04-16,001,전통시장,170000,용산구
1224750,62,후암시장,266,"고등어(생물,국산)",1마리(30cm),3000,2018-04,,2018-04-16,001,전통시장,170000,용산구
1224751,6,이마트 용산점,305,"사과(부사, 300g)",1개,2760,2018-04,5개 13800,2018-04-16,002,대형마트,170000,용산구
1224752,6,이마트 용산점,170,"배(신고),중급(대)",1개,6900,2018-04,2개 13800(성환배),2018-04-16,002,대형마트,170000,용산구
1224753,6,이마트 용산점,307,배추(2.5~3kg),1포기,3980,2018-04,PK배추,2018-04-16,002,대형마트,170000,용산구
1224754,6,이마트 용산점,133,무(세척무),1개,2280,2018-04,,2018-04-16,002,대형마트,170000,용산구
1224755,6,이마트 용산점,309,양파(1.5kg망),"1,5k ",2625,2018-04,"1,8k 3150",2018-04-16,002,대형마트,170000,용산구
1224756,6,이마트 용산점,310,상추(100g),100g ,680,2018-04,150g 1000,2018-04-16,002,대형마트,170000,용산구
1224757,6,이마트 용산점,311,오이(다다기),1개,680,2018-04,3개 2040,2018-04-16,002,대형마트,170000,용산구
1224758,6,이마트 용산점,312,애호박,1개,1580,2018-04,웰빙,2018-04-16,002,대형마트,170000,용산구
1224759,6,이마트 용산점,131,쇠고기(한우1등급),600g ,28000,2018-04,100g 4700 (음성농협0,2018-04-16,002,대형마트,170000,용산구
1224760,6,이마트 용산점,52,돼지고기(삼겹살),600g,11280,2018-04,100g 1880(도투람,2018-04-16,002,대형마트,170000,용산구
1224761,6,이마트 용산점,275,닭고기(중간),1k ,5480,2018-04,,2018-04-16,002,대형마트,170000,용산구
1224762,6,이마트 용산점,171,달걀(10개),10개,2290,2018-04,알찬란 특란,2018-04-16,002,대형마트,170000,용산구
1224763,6,이마트 용산점,320,달걀(30개),30개,4390,2018-04,알찬란 대란,2018-04-16,002,대형마트,170000,용산구
1224764,6,이마트 용산점,136,"조기(국산,생물)",1마리20cm ,1980,2018-04,5마리 9900,2018-04-16,002,대형마트,170000,용산구
1224765,6,이마트 용산점,152,"명태(러시아,냉동)",600g,5480,2018-04,손질동태,2018-04-16,002,대형마트,170000,용산구
1224766,6,이마트 용산점,254,"오징어(생물,국산)",1마리30cm ,3980,2018-04,2마리 7980,2018-04-16,002,대형마트,170000,용산구
1224767,6,이마트 용산점,266,"고등어(생물,국산)",1마리30cm ,3980,2018-04,2마리 7980,2018-04-16,002,대형마트,170000,용산구
1224768,63,농협 하나로마트 용산점,50,사과(부사),1개,2833,2018-04,3개 8500,2018-04-16,002,대형마트,170000,용산구
1224769,63,농협 하나로마트 용산점,281,"배(중품),신고",1개,2600,2018-04,3개 7800,2018-04-16,002,대형마트,170000,용산구
1224770,63,농협 하나로마트 용산점,307,배추(2.5~3kg),1포기,3900,2018-04,,2018-04-16,002,대형마트,170000,용산구
1224771,63,농협 하나로마트 용산점,274,"무(세척무, 중)",1개,2500,2018-04,,2018-04-16,002,대형마트,170000,용산구
1224772,63,농협 하나로마트 용산점,24,양파,"1,5k ",2250,2018-04,3k 4500,2018-04-16,002,대형마트,170000,용산구
1224773,63,농협 하나로마트 용산점,23,상추,100g ,660,2018-04,150g 990,2018-04-16,002,대형마트,170000,용산구
1224774,63,농협 하나로마트 용산점,311,오이(다다기),1개,733,2018-04,3개 2200,2018-04-16,002,대형마트,170000,용산구
1224775,63,농협 하나로마트 용산점,312,애호박,1개,990,2018-04,청원생명,2018-04-16,002,대형마트,170000,용산구
1224776,63,농협 하나로마트 용산점,58,"쇠고기(한우,불고기)",600g ,26880,2018-04,100g 4480부천농협,2018-04-16,002,대형마트,170000,용산구
1224777,63,농협 하나로마트 용산점,99,돼지고기(생삼겹살),600g ,11940,2018-04,100g 1990,2018-04-16,002,대형마트,170000,용산구
1224778,63,농협 하나로마트 용산점,283,닭고기(육계),800g ,4960,2018-04,100g 620,2018-04-16,002,대형마트,170000,용산구
